class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
biceps,0.511221826,0.053802282,-0.315495729,0.994739413,0.524058402,0.024380658,-0.303944021,0.995926023,0.533144474,0.025748271,-0.304143757,0.994815528,0.541505337,0.027431384,-0.304304361,0.995952904,0.498281866,0.021773692,-0.294072419,0.994290471,0.490098953,0.021471774,-0.294089049,0.992618084,0.482623965,0.021479558,-0.294298738,0.994961321,0.553454459,0.040599275,-0.176568136,0.994534194,0.468589664,0.03925553,-0.122058086,0.993320346,0.529939473,0.090216562,-0.260448545,0.995209575,0.495710224,0.087928139,-0.245680973,0.994253516,0.624948382,0.239652246,-0.077584833,0.996354461,0.396253377,0.240134478,-0.025704971,0.997522295,0.682401657,0.475944579,-0.252190739,0.881425738,0.331858456,0.477021843,-0.155007094,0.97669065,0.752020538,0.345439821,-0.609167635,0.924507916,0.252001017,0.330767632,-0.450876474,0.992153227,0.77821523,0.306989491,-0.660167158,0.902471483,0.221883312,0.292981684,-0.489524394,0.985913932,0.770828724,0.272148252,-0.663233161,0.904376686,0.232021168,0.258807242,-0.503558397,0.985268652,0.758770466,0.284015954,-0.618577719,0.909923792,0.246702611,0.266840637,-0.46177882,0.984635234,0.574991643,0.766149163,-0.008264453,0.986450255,0.435849369,0.76562798,0.008880295,0.990939438,0.568114042,1.126459837,-0.075673766,0.594376266,0.4287844,1.143953323,0.078200281,0.630034566,0.556276619,1.423513412,0.20164299,0.055469967,0.422440767,1.450052619,0.35578233,0.080151364,0.551851034,1.45279026,0.223702669,0.06719818,0.429202735,1.491844058,0.381807953,0.057417877,0.554252565,1.564988375,0.080568425,0.038315069,0.417069077,1.56427896,0.221959457,0.042951517
biceps,0.512156427,0.053386886,-0.306542039,0.995260954,0.524446368,0.024294253,-0.295606971,0.996327579,0.533408165,0.025699869,-0.29578051,0.995329261,0.541634083,0.027429452,-0.295823574,0.996351123,0.499124378,0.021775361,-0.287849247,0.994855881,0.491162717,0.021495664,-0.287896574,0.993350863,0.483804107,0.02149499,-0.288157433,0.995458543,0.553113699,0.040980004,-0.162362799,0.995077074,0.469736546,0.03924207,-0.120216742,0.993984461,0.53024286,0.088793069,-0.250605911,0.995684266,0.496567875,0.086292505,-0.239516765,0.9948228,0.624874115,0.239758879,-0.056227673,0.996680677,0.399091512,0.239914462,-0.027686806,0.997740328,0.682226658,0.476956367,-0.247897461,0.892393768,0.332356572,0.476915747,-0.225024566,0.978776097,0.752440035,0.346752167,-0.607596993,0.931862473,0.252660751,0.330602229,-0.603880644,0.992900372,0.778273821,0.30775705,-0.656488538,0.911867142,0.223358363,0.293323219,-0.651413679,0.987220943,0.771447659,0.273587435,-0.65925622,0.913594723,0.232656837,0.259075016,-0.651397943,0.986644924,0.759662509,0.285471678,-0.616687357,0.918595016,0.247165948,0.266860753,-0.614083946,0.986072123,0.574928701,0.765297532,-0.004630569,0.987652481,0.435687661,0.762229681,0.005431646,0.991732538,0.567988575,1.122140408,-0.119917914,0.615062833,0.428259254,1.143451452,0.07883402,0.642081678,0.557574093,1.427511692,0.12881884,0.054581072,0.421627671,1.466356754,0.364084989,0.077780358,0.552157521,1.460043192,0.14779833,0.065662555,0.425014228,1.510615945,0.390441239,0.055144887,0.550819695,1.567581654,-0.014474444,0.036463168,0.419804066,1.581536531,0.2169476,0.040464208
biceps,0.51274848,0.056226242,-0.28647846,0.995731294,0.524506629,0.027197834,-0.274965614,0.996689856,0.533401191,0.028344775,-0.275138646,0.995792568,0.541613817,0.029753814,-0.275137901,0.996710658,0.499589652,0.024935342,-0.268793762,0.995365798,0.49171266,0.024588265,-0.268847734,0.994011641,0.484333247,0.024447706,-0.269123524,0.995907724,0.55261445,0.041838862,-0.13917841,0.995566189,0.469774336,0.039824385,-0.106450468,0.99458313,0.530156493,0.088898823,-0.23054415,0.996111572,0.49727878,0.086340748,-0.221582398,0.995336056,0.624823511,0.238790035,-0.043343671,0.996985078,0.399662107,0.238349602,-0.015028416,0.997949958,0.681758821,0.476855993,-0.249804482,0.902530372,0.332344502,0.47693786,-0.223893955,0.980706215,0.752621055,0.346955568,-0.647498071,0.938497066,0.253568977,0.330664635,-0.565506697,0.993573964,0.77828604,0.30846253,-0.703925431,0.920349717,0.22387597,0.29349032,-0.609306276,0.988402367,0.7715469,0.275158703,-0.706732213,0.921914101,0.232868552,0.259054542,-0.608444571,0.987888813,0.759761155,0.28751567,-0.657919407,0.926431417,0.247481808,0.266687155,-0.574662805,0.987373292,0.575511575,0.760779917,-0.00421607,0.988672972,0.435872078,0.760753572,0.005112307,0.992435813,0.568153858,1.122005105,-0.09638647,0.632353425,0.425212026,1.138569355,0.070096202,0.657186031,0.558865786,1.433632612,0.139261425,0.053068209,0.423345506,1.479141355,0.300675154,0.075731777,0.557239175,1.467737436,0.156520814,0.06311883,0.426163673,1.524702311,0.319614291,0.053283121,0.550803661,1.56907022,-0.003456814,0.034547493,0.420351982,1.592632651,0.136533335,0.038114469
biceps,0.512317479,0.059273183,-0.27264446,0.996154249,0.523937404,0.029991502,-0.261005163,0.997015119,0.532602191,0.031024124,-0.261174321,0.996209145,0.540649712,0.03230926,-0.261174113,0.997033656,0.49953413,0.02775405,-0.254072338,0.995824039,0.49169448,0.02722764,-0.254130661,0.994606018,0.484358341,0.026888635,-0.254402697,0.996311307,0.55123347,0.043211706,-0.127518237,0.996005774,0.469946444,0.040466204,-0.093678176,0.995121717,0.529266179,0.089311235,-0.21826303,0.996494651,0.497084618,0.086575724,-0.208721295,0.99579668,0.624757588,0.238319516,-0.034714501,0.997259319,0.399700105,0.237757534,-0.003111331,0.998139739,0.680956244,0.476754576,-0.248623624,0.911768615,0.332234383,0.476925611,-0.18940708,0.982480824,0.75276053,0.347407401,-0.6369223,0.944526732,0.254083157,0.330655038,-0.544775009,0.994190097,0.778276026,0.308710009,-0.69335556,0.928095341,0.224326968,0.293749958,-0.593059123,0.98949033,0.77155,0.275472641,-0.697530985,0.929508626,0.233219683,0.259063452,-0.591310978,0.989030838,0.759759605,0.288058102,-0.647650778,0.933588326,0.247725233,0.266620636,-0.553666472,0.98856914,0.576915383,0.761268437,-0.001931656,0.989630222,0.43648693,0.763839781,0.002963958,0.993095696,0.568252861,1.126293898,-0.089124449,0.641646743,0.430554211,1.14718461,0.06250713,0.667547762,0.559199691,1.444141984,0.168133214,0.049597073,0.424432904,1.486497045,0.285142243,0.071046583,0.559335887,1.48038888,0.186051816,0.058875427,0.426747322,1.531047821,0.303360671,0.049812265,0.548838556,1.573358417,0.029761992,0.031835094,0.425213873,1.600239754,0.118634433,0.03510654
biceps,0.512623131,0.060547274,-0.278654009,0.996533751,0.524325132,0.031589709,-0.264984459,0.997306287,0.532872021,0.032532386,-0.265153766,0.996582866,0.540811062,0.033746481,-0.265256256,0.997322321,0.500338614,0.029452801,-0.25759843,0.996234953,0.492743403,0.02883346,-0.257628471,0.995139539,0.485606641,0.028319091,-0.257834852,0.99667269,0.551241815,0.044284262,-0.131440163,0.996400416,0.470857471,0.040944256,-0.096919067,0.995605826,0.529309332,0.089411572,-0.224612713,0.996838808,0.497582465,0.086649492,-0.214995325,0.996211171,0.624810398,0.238321945,-0.037529171,0.997497857,0.399642378,0.237539381,-0.005384615,0.998306453,0.680658937,0.479570478,-0.250818402,0.920075715,0.330435246,0.476960748,-0.188682571,0.984106362,0.752584934,0.348629892,-0.654028356,0.94994992,0.254073054,0.330355942,-0.537380576,0.994743347,0.77737391,0.30904153,-0.71103394,0.935068369,0.224365771,0.293676436,-0.583709836,0.990466595,0.770908117,0.27601856,-0.712249637,0.93634218,0.233449072,0.258768946,-0.578813672,0.99005568,0.759342909,0.288650721,-0.663630605,0.940018237,0.247839153,0.26606217,-0.544105232,0.989640176,0.576909661,0.767063498,-0.000415687,0.990477502,0.436509222,0.766445458,0.001492567,0.99366945,0.567946255,1.131354332,-0.08573129,0.657022476,0.432425976,1.155082583,0.063500211,0.680544436,0.55948019,1.450878978,0.147885844,0.047663886,0.425742954,1.493679523,0.304637909,0.068028457,0.560571134,1.487012744,0.164701015,0.056363843,0.427620053,1.537459612,0.324804664,0.047610976,0.54805696,1.582341313,0.005290241,0.029831696,0.434469312,1.609835029,0.142256156,0.032731257
biceps,0.51204896,0.057589758,-0.27944535,0.996874154,0.524307728,0.030820627,-0.268211752,0.99756825,0.532837451,0.031959545,-0.268378168,0.996918738,0.540756345,0.033391632,-0.268464476,0.997582197,0.500337839,0.028445026,-0.259968072,0.996604204,0.492866218,0.027738843,-0.260022968,0.995618761,0.485925406,0.027079767,-0.260261565,0.996997476,0.551059306,0.044315182,-0.141272366,0.996755362,0.472691208,0.040632479,-0.100397915,0.996040881,0.528756201,0.086001113,-0.227669582,0.997148037,0.497010976,0.081726596,-0.21628201,0.996583045,0.625804126,0.238252923,-0.042374287,0.997702122,0.399894774,0.23731935,-0.006426776,0.998450696,0.680964589,0.480289787,-0.263612449,0.92741102,0.330369145,0.476981461,-0.187948436,0.985527277,0.752744734,0.348651439,-0.666472137,0.954825878,0.254064679,0.327503026,-0.534844458,0.995239496,0.777384698,0.309031457,-0.724659979,0.94132483,0.224488571,0.29118979,-0.580163419,0.991340756,0.770908892,0.275762111,-0.727312982,0.942469418,0.234023347,0.256050766,-0.576946139,0.990973949,0.759353876,0.288185656,-0.676613271,0.945787787,0.248141065,0.2626504,-0.542491019,0.990601003,0.577361286,0.77347362,-0.000335202,0.991238832,0.43615815,0.771799266,0.001428306,0.994196653,0.567557752,1.138494372,-0.081698798,0.666545212,0.432627529,1.163012505,0.078541845,0.688603103,0.559965372,1.456969976,0.171908617,0.045599222,0.426327825,1.50154078,0.310406715,0.06511873,0.561117172,1.492758512,0.190535605,0.053805675,0.428117514,1.546817541,0.336163819,0.045512408,0.546970487,1.588564157,0.032197088,0.028208861,0.434485376,1.615042686,0.165162012,0.030630521
biceps,0.512007177,0.05743761,-0.281346858,0.99718082,0.524305284,0.030547097,-0.270293295,0.997804105,0.532873213,0.031719752,-0.270461529,0.99722147,0.540810108,0.033180371,-0.270551801,0.997816265,0.500321209,0.028266624,-0.262099266,0.996935844,0.492884696,0.027633075,-0.26216802,0.996049583,0.48601687,0.027056715,-0.2624183,0.997288644,0.551064968,0.044409886,-0.144854143,0.9970752,0.473303676,0.041058339,-0.102100648,0.996432364,0.528808892,0.086056128,-0.229608744,0.997426629,0.497094542,0.081959985,-0.217720985,0.996917903,0.626806855,0.238655254,-0.04687836,0.997892141,0.401349902,0.237815544,-0.00729249,0.998583198,0.680639863,0.486923456,-0.299436331,0.934050202,0.330361217,0.477546841,-0.186701849,0.986804962,0.7516644,0.348490834,-0.741180599,0.959227383,0.255824775,0.32684207,-0.525089562,0.995679915,0.776144624,0.307515323,-0.804995477,0.946993232,0.225920781,0.29066205,-0.570146799,0.992114842,0.770024836,0.273873419,-0.80538553,0.948018909,0.236505792,0.255489171,-0.567742944,0.99178797,0.758139253,0.286793858,-0.751599133,0.951009929,0.25080952,0.261759579,-0.533322811,0.991454422,0.57773149,0.777974546,-0.00030908,0.991934061,0.435710043,0.774509192,0.001401972,0.994673789,0.567665935,1.145162225,-0.059509128,0.675006211,0.43257603,1.170994282,0.07846608,0.699150801,0.560100019,1.462481022,0.189213052,0.044134468,0.426422089,1.510146856,0.317529351,0.06398885,0.561816514,1.496281743,0.207465962,0.051698871,0.427723169,1.555169582,0.34039402,0.044536788,0.54737848,1.596961856,0.045924768,0.027040241,0.434402615,1.6242311,0.161022663,0.029229444
biceps,0.512023211,0.058165234,-0.280663937,0.99745822,0.52452153,0.03085589,-0.269677818,0.998017907,0.533176422,0.03199913,-0.269839913,0.997494996,0.541156173,0.0334488,-0.269891351,0.998028517,0.500417471,0.028699894,-0.260769367,0.997236371,0.493049443,0.028103497,-0.260849237,0.996439278,0.486262053,0.02757436,-0.261121392,0.99755317,0.551300347,0.04485818,-0.139187202,0.997363746,0.473859191,0.041804213,-0.092935778,0.996785402,0.528921187,0.086519077,-0.22733812,0.997677922,0.497232765,0.082467273,-0.214487299,0.997219801,0.627281845,0.238754317,-0.044956438,0.998067737,0.402109504,0.238150403,-0.002862624,0.998708665,0.680712104,0.487457603,-0.305262059,0.940173805,0.330313653,0.477890402,-0.188045546,0.987975895,0.749627352,0.348164856,-0.762999952,0.963196695,0.257147342,0.326500833,-0.561324418,0.99608469,0.772879362,0.306687772,-0.828143358,0.952105522,0.227005899,0.289991438,-0.612987161,0.992832363,0.767718315,0.273395479,-0.828259587,0.953025222,0.238505319,0.254829019,-0.610055506,0.992541015,0.755888283,0.28613475,-0.773597956,0.955726087,0.252904266,0.260750651,-0.570621371,0.992242575,0.577848792,0.780706048,-0.000401512,0.992597461,0.434308648,0.775571227,0.001480001,0.995127916,0.567713499,1.151530266,-0.041748814,0.675899327,0.431260794,1.174251795,0.076596394,0.70261389,0.560447872,1.472499847,0.194926381,0.041876547,0.424492836,1.516127706,0.303425103,0.061314981,0.562019289,1.505865335,0.21147044,0.048841637,0.425431877,1.56226325,0.323106587,0.042848635,0.547010958,1.608439445,0.050317392,0.025548609,0.429961354,1.628441811,0.139256284,0.027501239
biceps,0.512261689,0.058095772,-0.287710309,0.997706473,0.525399625,0.030700084,-0.27668649,0.998207688,0.534032941,0.031784125,-0.276874632,0.997739851,0.541987181,0.033186205,-0.276875168,0.998216867,0.501203597,0.02838783,-0.268090993,0.9975034,0.493747115,0.027623881,-0.268183351,0.996787488,0.486807793,0.026908681,-0.268461466,0.997786701,0.552696586,0.044375319,-0.139671758,0.99762249,0.474098802,0.041036345,-0.094970591,0.997101307,0.52900064,0.087092027,-0.230247185,0.997901738,0.497354656,0.08273837,-0.217545167,0.997488379,0.628128707,0.238023788,-0.045320436,0.998230517,0.402877688,0.237741143,-0.004806842,0.998817801,0.680639148,0.487229586,-0.308762223,0.945754707,0.33130753,0.477727234,-0.186361954,0.989022434,0.749645472,0.34869498,-0.773100495,0.966804445,0.259026468,0.324010462,-0.553014159,0.996449947,0.77293241,0.308188021,-0.839018464,0.956774473,0.229478091,0.287024707,-0.601070702,0.993483126,0.767992795,0.274449348,-0.83998239,0.957602441,0.241096914,0.252185613,-0.598371267,0.993223786,0.756251395,0.286376327,-0.783893883,0.960038185,0.254872471,0.257897794,-0.561922491,0.992957354,0.57769376,0.778973818,-0.000420485,0.993196547,0.431935728,0.774407923,0.001487226,0.995528996,0.567299485,1.152656555,-0.036958065,0.679142833,0.431101501,1.173307419,0.070575364,0.708979189,0.560795486,1.474610567,0.213652343,0.039695263,0.424798876,1.515846252,0.300465494,0.05870264,0.562143207,1.507880449,0.233138502,0.046220861,0.425548255,1.561628938,0.320780635,0.041330487,0.546091795,1.611280084,0.077887021,0.023890946,0.43022716,1.629239082,0.137498006,0.025778754
biceps,0.51230365,0.06622725,-0.307057887,0.997930467,0.525989354,0.032760363,-0.298741966,0.998378932,0.534609377,0.033370953,-0.298938513,0.997960448,0.542607307,0.034347262,-0.298928559,0.998386443,0.501743197,0.030345891,-0.289944381,0.99774462,0.494184643,0.029102553,-0.290026516,0.997101605,0.487110168,0.027998155,-0.290298432,0.99799794,0.55443579,0.044333056,-0.155343905,0.997855365,0.474324584,0.040533014,-0.110311836,0.997386634,0.528992176,0.094519868,-0.246062532,0.998104632,0.497351378,0.090583183,-0.233236954,0.997732699,0.629024148,0.237188503,-0.049852397,0.998382509,0.403045952,0.235577747,-0.004915708,0.998923004,0.680653751,0.487523079,-0.315924764,0.950767219,0.331160963,0.477741152,-0.16056627,0.989937723,0.749612629,0.350130409,-0.788831055,0.970032036,0.260330558,0.324029028,-0.473008543,0.996768594,0.773024976,0.310379028,-0.854135454,0.960941136,0.231145754,0.286591083,-0.512041092,0.994044483,0.76808244,0.275811493,-0.852887809,0.96168679,0.2424476,0.251612127,-0.511240721,0.993815303,0.756296098,0.287276715,-0.79880619,0.963882565,0.255885035,0.257681638,-0.480349541,0.993578255,0.577168822,0.777730286,-0.000433896,0.993676543,0.430442423,0.774124086,0.00149193,0.995851934,0.566557765,1.152207494,-0.032342456,0.685215652,0.43100968,1.170873404,0.069733813,0.716850758,0.561045706,1.472899675,0.217446342,0.038467638,0.425014824,1.511268854,0.300441325,0.057400007,0.562226117,1.506108999,0.237487778,0.044665866,0.425779045,1.556433558,0.321016192,0.041026544,0.545880437,1.610093117,0.0831974,0.022666711,0.431524098,1.625653625,0.138265863,0.024501881
biceps,0.511438489,0.076756731,-0.315250427,0.998131514,0.525613904,0.038757965,-0.309506267,0.998532772,0.534382164,0.038496457,-0.309661448,0.998158157,0.542526662,0.038636815,-0.309670836,0.998538613,0.501221597,0.037571661,-0.299389064,0.997962177,0.493749171,0.036104016,-0.299452722,0.997384012,0.486730665,0.034610137,-0.299734503,0.998188972,0.554735363,0.044997215,-0.170724332,0.998064101,0.474302381,0.041500218,-0.118627109,0.997643232,0.528578937,0.103465103,-0.255270749,0.998287797,0.496886045,0.101354443,-0.240535751,0.997953773,0.630107224,0.236738518,-0.057870891,0.998503745,0.403546095,0.235450178,-0.009892236,0.999016941,0.680740535,0.488843977,-0.322235703,0.955023468,0.3312774,0.477738708,-0.163804799,0.990739584,0.748236895,0.351788372,-0.779432058,0.972871721,0.261022776,0.324048072,-0.477387547,0.997047544,0.772136807,0.311354518,-0.842733979,0.96455884,0.231767684,0.285750329,-0.516787171,0.994525969,0.766969264,0.276805371,-0.839672685,0.965228021,0.243238494,0.250583947,-0.513941228,0.994324267,0.755144894,0.288616031,-0.788492799,0.967214942,0.256487459,0.25702095,-0.484213769,0.994110942,0.577444315,0.778566122,-0.000769763,0.99397862,0.4306162,0.775156319,0.001818995,0.996094525,0.568352103,1.149802804,-0.033531498,0.694444537,0.432115465,1.171264291,0.080894865,0.726211131,0.568635941,1.4671911,0.203301221,0.038700074,0.427561104,1.509814978,0.301894933,0.058526605,0.571000159,1.500690222,0.222792864,0.044576567,0.427939266,1.555490732,0.321972787,0.041591838,0.550079048,1.604405761,0.064753421,0.022359943,0.435501695,1.624596834,0.144953176,0.023969295
biceps,0.513519168,0.076441713,-0.31716761,0.998310208,0.527626395,0.039054215,-0.308502942,0.998667657,0.536531627,0.038879432,-0.308653563,0.998334289,0.544744074,0.039070867,-0.308663279,0.99867171,0.50288409,0.037459604,-0.299974859,0.998154938,0.495350301,0.035923429,-0.300061494,0.997636735,0.488254219,0.034423739,-0.300353706,0.99835813,0.555954576,0.04515513,-0.167531401,0.998250484,0.474884987,0.041497756,-0.119418181,0.997873366,0.529875934,0.103841327,-0.255914867,0.998445928,0.498104215,0.101599827,-0.24329412,0.99814707,0.630362928,0.236661285,-0.050821774,0.998592377,0.405582964,0.235552952,-0.02257075,0.999092221,0.680738449,0.490538031,-0.316611201,0.958959579,0.333128899,0.477824748,-0.23805742,0.991520345,0.747393012,0.350681037,-0.751942039,0.975449383,0.265816867,0.319935292,-0.615146995,0.99730438,0.769987583,0.308577836,-0.812954247,0.967875004,0.239527926,0.276994228,-0.665388703,0.994980156,0.765416801,0.275676787,-0.813027203,0.968473792,0.250927061,0.245216221,-0.658806264,0.994801521,0.754145026,0.28856045,-0.761625648,0.970277309,0.26298508,0.253383845,-0.62211895,0.994612098,0.577695906,0.781603158,0.001947754,0.994346857,0.430649251,0.776520133,-0.000829157,0.996352077,0.568380594,1.151748776,-0.05465484,0.697082102,0.432351291,1.174239516,0.073648565,0.730139971,0.568503737,1.478811264,0.170366839,0.036409657,0.427601278,1.519496679,0.299431592,0.055239696,0.570787191,1.515900373,0.187730879,0.042228166,0.427327365,1.566300511,0.319417,0.039549533,0.548162758,1.612206817,0.026918421,0.020814402,0.436678022,1.635322571,0.133936375,0.022256298
biceps,0.515815794,0.076204479,-0.308881521,0.998475075,0.529879034,0.039336037,-0.297214717,0.998794794,0.538710892,0.039253309,-0.297301739,0.998496354,0.546758115,0.039548136,-0.2972911,0.998797953,0.504828393,0.03745082,-0.292134106,0.998333693,0.497058451,0.035896316,-0.292191088,0.997868121,0.489702731,0.034428604,-0.29250297,0.998516023,0.557177484,0.045743141,-0.144448325,0.99842155,0.475215226,0.04162015,-0.113830447,0.998082697,0.531643093,0.104507938,-0.245137095,0.998595119,0.49962157,0.102029286,-0.236997023,0.998326421,0.63038826,0.236997724,-0.030711269,0.998699844,0.406095624,0.236464188,-0.024976481,0.999164343,0.680743158,0.491320074,-0.250360608,0.962583125,0.333607525,0.476810038,-0.265551984,0.992239237,0.74198246,0.348220497,-0.627240121,0.977798879,0.266737729,0.311955661,-0.646662474,0.997535348,0.763858676,0.304986805,-0.675352514,0.970878243,0.244458452,0.264485836,-0.696575999,0.995381057,0.758645654,0.270924032,-0.668138444,0.971409619,0.256675661,0.23438403,-0.685245574,0.995220959,0.746932268,0.286364555,-0.632314324,0.973034978,0.266501486,0.246038347,-0.651892662,0.995052159,0.577921569,0.785107136,0.003944245,0.994687855,0.430737019,0.777512729,-0.002748946,0.996584058,0.568389118,1.156220794,-0.074773304,0.697964072,0.432137698,1.176114798,0.057610333,0.730384648,0.568925023,1.487720251,0.139982954,0.034686837,0.424885809,1.524753571,0.263162464,0.052532814,0.571326315,1.526545167,0.155304343,0.040442094,0.423086345,1.572319269,0.279670864,0.037681278,0.548240304,1.619980574,-0.011789926,0.019626647,0.434382617,1.641247749,0.086432584,0.020821866
biceps,0.51732707,0.075540327,-0.314650834,0.998618245,0.531904459,0.039100103,-0.301091909,0.998905301,0.541074455,0.039100051,-0.301173091,0.998636901,0.549270749,0.039467804,-0.30118221,0.998906672,0.50526166,0.037160452,-0.297213614,0.998491466,0.497140378,0.035674773,-0.297260612,0.998071849,0.489669949,0.034319241,-0.297564238,0.99865514,0.560386479,0.045730859,-0.144803897,0.998570621,0.475218862,0.04167036,-0.119551338,0.998267829,0.533589721,0.105280742,-0.249147967,0.998725653,0.500229597,0.102656282,-0.243385926,0.998485625,0.630658388,0.236995816,-0.027892191,0.998744905,0.407439083,0.238124177,-0.039995223,0.999214411,0.680748403,0.490625858,-0.252411842,0.96465385,0.33361277,0.476170301,-0.373003095,0.992795289,0.735323429,0.334495962,-0.626740992,0.979725063,0.282474458,0.307295084,-0.875446916,0.997714281,0.754576445,0.288065314,-0.676919043,0.973174393,0.264596909,0.254339695,-0.942203045,0.995657265,0.749174237,0.251890361,-0.660344601,0.973618388,0.278778851,0.224801064,-0.921078742,0.995511353,0.738250911,0.270610899,-0.628107309,0.975077629,0.288992822,0.238649443,-0.87954253,0.995351195,0.57792294,0.785534978,0.005159839,0.994619906,0.43095988,0.777198374,-0.003944909,0.996582389,0.568542421,1.155205846,-0.076948181,0.688783169,0.432138234,1.174637198,0.059967354,0.722878993,0.571684659,1.483457923,0.131340995,0.033091996,0.425364852,1.519123554,0.278158367,0.05027042,0.574086964,1.522767901,0.144661635,0.038624328,0.423346817,1.566246271,0.29641816,0.036172558,0.550638676,1.615539908,-0.026740715,0.01862173,0.436730117,1.635136843,0.107962638,0.019763447
biceps,0.517195225,0.075880505,-0.313381076,0.998744071,0.531918049,0.03984217,-0.300318241,0.99899894,0.541351736,0.040270187,-0.300420702,0.998759031,0.549890757,0.041070208,-0.300438821,0.998997808,0.505216658,0.037504114,-0.295554459,0.998629391,0.497115612,0.036163844,-0.295607239,0.998252511,0.489623189,0.034994639,-0.295904249,0.998776913,0.561349034,0.04833255,-0.138780907,0.99870038,0.475184798,0.043752037,-0.118224755,0.998432696,0.533750951,0.107514679,-0.248882473,0.998834848,0.500084579,0.104116522,-0.24252674,0.99862206,0.63082552,0.238787487,-0.017891571,0.998750091,0.408325374,0.244259566,-0.040396232,0.999254704,0.680884004,0.490794361,-0.246383548,0.967182875,0.333600074,0.47607255,-0.389665842,0.993390858,0.729887843,0.328077823,-0.613941908,0.981534481,0.289985985,0.298139989,-0.90251255,0.997903466,0.747089326,0.281251729,-0.662429512,0.97541821,0.272591949,0.246797711,-0.971425831,0.995978773,0.741929531,0.245105699,-0.641122341,0.975787401,0.285720915,0.217230588,-0.944549561,0.995844185,0.731439054,0.265620381,-0.613244236,0.977119565,0.296449691,0.232139304,-0.90442872,0.995697916,0.578514338,0.791178584,0.006789653,0.994832397,0.431828111,0.782666922,-0.005536265,0.996738195,0.569567859,1.1629318,-0.080695517,0.675972819,0.432953686,1.182076216,0.060848508,0.711701274,0.573317766,1.494255304,0.139857948,0.030578755,0.428508461,1.525922418,0.285229951,0.046561789,0.57648176,1.534689665,0.154773444,0.035854191,0.426349044,1.573915482,0.30428642,0.033808481,0.550721228,1.626725793,-0.014296051,0.017111374,0.442211837,1.642700911,0.117756434,0.01821677
biceps,0.517132878,0.075529769,-0.308594942,0.998861134,0.531826317,0.039674141,-0.291800678,0.99908787,0.541386962,0.040120922,-0.29184702,0.998873711,0.550117016,0.041002698,-0.291818321,0.999085367,0.50509119,0.037353501,-0.287657052,0.998757362,0.496952653,0.036029357,-0.287732363,0.998419285,0.489460826,0.034936093,-0.288031369,0.998890519,0.561737955,0.049265102,-0.126468867,0.998821735,0.475149989,0.044848353,-0.104326308,0.998583674,0.533843875,0.107382439,-0.242537662,0.998935342,0.499885201,0.103914604,-0.236833081,0.998746097,0.630844772,0.240257502,-0.011775051,0.998780072,0.409108162,0.24849847,-0.040204011,0.999296606,0.681487441,0.490707397,-0.24728781,0.969956636,0.333629191,0.476268619,-0.381099194,0.993962169,0.72758311,0.319619358,-0.622401357,0.983251512,0.292815715,0.295072585,-0.896350563,0.998083949,0.744774103,0.27368173,-0.672378421,0.977607369,0.275050551,0.244587153,-0.967049122,0.99630028,0.739988089,0.23761186,-0.652833879,0.977915287,0.287763834,0.214933485,-0.938394368,0.996176362,0.729386866,0.259777069,-0.622635365,0.979134142,0.298895717,0.230008036,-0.897849023,0.99604553,0.578696668,0.794736683,0.007182417,0.995165288,0.431872576,0.786180139,-0.005893674,0.996959209,0.57027626,1.170682192,-0.078020364,0.659503996,0.432944477,1.189194918,0.058804877,0.699845433,0.575108707,1.509932518,0.144088686,0.028013606,0.42876482,1.538270235,0.275357038,0.042737629,0.579459846,1.5520854,0.158853918,0.03299861,0.426435858,1.587182283,0.292804122,0.031321518,0.550970197,1.640583634,-0.013490881,0.015638605,0.442653388,1.655035615,0.0982714,0.01666677
